movie_id	person_id	award_id
247854	4914479	1414489
247854	4914479	5971197
247854	4914479	8068397
5289110	981530	55639515
4860833	158136	489713
1051315	80739	641316
11154947	491318	97474308
2409617	7343062	4649818
220423	106275	5412594
102438	39476	1445524
102438	3187958	971008
6953346	6857750	28782509
2829497	108560	5449100
913440	13595311	510175
752313	162492	5412592
744562	3110797	2708642
744562	2823019	1377763
643268	4982822	889836
643268	454559	912538
643268	1967835	912545
486954	1033016	1659572
486954	1033016	4835466
13114692	6035995	6393469
704513	716700	510175
704513	716700	505395
538516	11909497	1557165
367046	465826	1414482
7426902	7511179	1414514
10438507	530997	889840
10438507	3354008	1505691
10438507	3354008	889845
10438507	3354008	1817233
10438507	73984824	2475536
10438507	3066309	889841
113428	114063	3703463
113428	114063	768476
113428	58934432	3703461
113428	2050352	3703459
6863348	13160978	6372903
155653	55400	154590
155653	55400	378567
155653	55400	106800
155653	55400	1471837
155653	55400	4769231
155653	55400	4769236
474098	55215	1328249
474098	55215	2925687
474098	55215	1868927
3496536	271481	24241
5104735	3473673	6963246
5104735	3763990	5449067
7723290	11887547	18693547
7095407	11141002	6963273
2399461	432709	164200
30931	1033016	1659569
5104920	5266851	389628
5105051	5266851	389628
10822367	7013731	27500599
5924759	7635226	1967146
1740639	465826	388433
6431292	464932	1414482
684936	524544	932281
7425836	156815	580698
246997	134895	1790292
246997	134895	1967731
246997	134895	2544859
466593	3132619	3774974
466593	3132619	7096158
2493884	229990	1707516
2493884	229990	1377752
151945	190994	463085
151945	190994	2544851
151945	190994	922226
151945	211322	1790281
151945	211322	2544859
1404323	463860	2372386
3073136	464932	388433
466443	464932	388433
466443	147395	1414482
7532265	1391329	13000408
11038738	5338018	1798650
11038738	2051296	1314838
11038738	50822204	283473
11038738	7913064	1798650
2637045	103144	1204812
913545	167520	175235
5479580	11871564	18693535
11876205	514190	1714069
3395919	6777340	1714071
476133	11888165	5406912
15699412	2721505	1967170
458629	297071	400007
458629	297071	922229
458629	16727647	2663714
458629	313506	2663714
6798130	3495195	13000408
6798130	3495195	5449077
6798130	3495195	6963270
7421150	6343602	6963270
7504356	6343602	13000408
5102336	6965818	6963289
15691977	3595529	489713
1141457	42101	1653137
7261850	3495195	5449075
6523501	582787	1540553
4378329	2407836	4146630
1142799	543563	696998
1142799	543563	3600406
1142799	543563	1868927
1142799	16187371	3600406
1142799	175195	4649817
1142799	51124050	3600406
780434	314133	2601187
13006919	5516315	6963289
150804	51552	103360
150804	51552	139184
150804	51552	787131
150804	104514	103916
150804	104514	1967731
150804	104514	900494
150804	104514	894591
150804	3434554	139184
150804	949330	225085
150804	949330	1377733
150804	706668	107258
150804	712827	139184
643827	53037	39543186
1094839	465826	4939856
1094839	233619	1414533
1094839	233619	4631343
1094839	233619	4939859
1094839	233619	4939836
1094839	233619	663255
1094839	233619	1653839
1094839	233619	4782150
1094839	1373377	1113428
1094839	1373377	1414525
1094839	1373377	2603349
1094839	1373377	1240387
1094839	1373377	1653830
1094839	1373377	429290
1094839	1373377	4782156
1094839	5520834	17006221
1094839	167636	1414470
1094839	167636	1967131
1094839	167636	891478
21010867	3531073	1661436
2680344	1931644	1535532
2680344	47006179	1535550
2680344	47007991	1535550
159690	106443	84000
159690	106365	840286
159690	106365	1377738
159690	106365	1075353
159690	106365	7414009
159690	539703	586140
2301945	234807	610152
2301945	234807	1379415
1194947	31637	209459
1194947	83374341	209459
1138902	228717	2089918
6343350	7396468	1967129
6408256	6122250	6393467
3041576	9025525	17500983
19356	831536	3703453
19356	831536	2972198
19356	831536	3703466
7781395	7396468	1967129
7781395	3532513	1967148
1714542	2744009	1337827
76827	366057	734335
5428310	6313775	19833431
5657775	1350683	1520004
6345027	7426186	6393425
18387191	6726380	1967202
468033	706993	131520
468033	706993	4745055
468033	706993	1638207
179460	39792	593098
13110027	6122250	6393467
1872476	230308	311836
1872476	230308	2294705
13011831	6965818	13651847
690463	2744017	4649807
690463	3161628	3600406
690463	7931468	4649792
690463	503841	4649794
690463	276498	4649800
690463	308124	4649797
690463	276114	4649795
3476641	289032	24241
110278	37079	1259362
110278	44380	1071890
12998013	7914980	5449066
500934	106466543	20649538
10971759	15704274	6963259
10971759	278980	5449087
10971759	278980	13651847
10971759	4686000	5449087
6081091	3176600	12808473
577221	598238	24051550
1980182	2001026	758861
1980182	4215386	758861
1980182	4314660	758861
4978880	3495195	6963270
497326	491013	24051552
18511798	3572656	20002171
15924397	1081186	10937056
10972601	16254573	6963247
3281991	294819	56318923
5413278	454129	2634221
1705034	92313	1127473
20571530	2072051	20054261
4900802	3495195	13000408
208108	8877	922263
208108	185051	548389
221384	1970454	281939
221384	6948475	830079
221384	5107534	830079
221384	1516833	830079
990976	83338	1259362
11347375	2480730	20649173
935105	150943	181883
3537831	2363587	7681326
3537831	2363587	3775029
85882746	15936323	5942208
9080490	3564457	1546403
502033	93216739	3703458
502033	49026	3910508
502033	433565	2972198
502033	23728765	17636927
4022923	3083098	429700
864592	343598	20982918
864592	253690	20649173
132863	328723	106800
165325	125017	4220898
165325	125017	734036
165325	188375	1062026
7438629	2690352	5280710
352431	873	822907
352431	42869	10761808
352431	273208	106291
352431	273208	723830
2986152	981315	900494
2986152	981315	932947
5015414	6096380	18910416
164103	103646	103360
164103	103646	102427
164103	103646	5280675
164103	103646	5211225
164103	103646	922263
164103	129817	593098
164103	129817	400007
164103	320025	102427
164103	103343	106301
164103	103343	822907
164103	103343	787123
164103	103343	922273
164103	419454	107258
5089930	11141002	6963259
15928332	5443378	10873945
7073325	6343602	5449077
3520170	1117390	1868921
3766322	608974	1379415
6289585	316446	24051551
8052648	5516315	13651847
580716	25132	510175
4634555	291628	880492
12156955	383754	1463881
469708	81832790	16324366
22950885	342617	520905
22950885	342617	2278467
1827484	382389	900369
1388799	577569	1377772
768785	55460	3772363
768785	433565	2972198
157044	873	376834
157044	1174676	8038458
157044	37459	103618
157044	37459	463085
157044	37459	687123
157044	189729	787098
6488281	7166714	3858187
1728088	108560	933084
1728088	108560	5449100
641786	318223	1420891
18379758	3763990	1967129
3400445	649887	114347999
36092	237774	566905
28087995	8272479	17500591
17413607	6423882	3858187
20064350	1896329	1407205
11816595	274878	2102534
327681	3286466	2475536
327681	573164	1377733
640387	115541	922229
4225691	233748	389636
930777	55422	24051550
5087851	3595596	6393425
668357	1378351	1170507
668357	32522	2544851
668357	32522	3786334
668357	32522	18681625
668357	32522	18154814
1049558	2780257	1535550
1049558	232384	1535532
3007792	11648766	20002171
885302	439174	4835654
4099264	6107374	979210
2939670	3021834	7650000
700601	296698	900369
165392	208590	518675
165392	208590	3473889
165392	208590	922396
165392	336018	41417
165392	336018	6978541
165392	336018	8038461
165392	312124	518675
165392	312124	3473889
165392	312124	922396
1364697	202765	5412594
1364697	185079	106291
12985675	7228870	5449071
7762803	249927	5335757
7762803	6760753	3481649
205687	328489	2156273
205687	256776	18910417
205687	95911452	24904744
6894191	7117509	1967148
2714976	11766110	547575
2714976	11720473	7209847
1823261	93228509	3703458
1823261	531722	2089918
1169108	600222	2565389
845235	313497	387380
845235	313497	1377777
845235	64339384	17636927
274895	106365	1377738
274895	106365	1075354
274895	106418	1377738
274895	106458	1266608
274895	106458	1377738
274895	106349	1266608
274895	106349	1377738
274895	447709	1377738
274895	361333	290627
274895	234683	1377738
274895	234149	1377738
274895	233742	1377738
25454	53412	1377752
6012534	51220699	2568877
11786533	2726352	1414555
11786533	2726352	165942
11786533	2726352	891488
3301873	3437193	48705
2542475	16832119	4649800
2542475	6302810	4649795
2542475	3709675	4649792
1148185	443961	24051551
4824629	17279340	4649794
1742410	20722016	23055162
1742410	454310	889837
1742410	939321	1346707
1742410	939321	1817233
1124875	202735	1790292
1124875	1033016	103618
1124875	1033016	1419495
1124875	1033016	1129487
1124875	1033016	4835466
536299	311179	5894560
536299	311179	5894551
779517	3370786	2620100
1041689	444410	17005736
976119	12056045	2607192
949186	230710	3870555
949186	230710	3647639
3423512	7286105	1967146
6129050	283436	50848743
6129050	272435	429700
478780	55171	41417
478780	55171	1377777
478780	55171	1377755
478780	55171	777921
478780	55171	1377773
478780	537931	5412592
1997336	455824	27230322
4854991	983571	2603352
7037553	7117509	6963247
11838034	444996	2102534
1067611	2865389	5894548
221075	573164	1377733
7257974	714449	17500591
5507608	12006703	889841
5507608	443662	912538
847031	507813	1377763
2168193	1006624	3703451
219776	1033016	4835466
10958524	1968297	4887620
5882802	704027	17500987
10962501	4866302	6963259
90291930	3002875	115689778
3419903	3499101	1461985
3419903	9557	1398170
6465315	1058054	4649817
3012542	271944	84000
2936280	1338188	1685299
2017132	256395	889837
2017132	256395	1538926
600364	1744	1535145
600364	192990	1780634
600364	192990	1238714
600364	1077542	1535145
1751588	705995	17500987
1751588	714389	17500591
6881927	3519611	489713
5824107	974798	2463743
10968568	3595535	13000408
10968568	3595535	1398170
10968568	3595535	6963273
10968568	3520429	6963289
2280159	538608	109376880
1163010	232451	1342719
63862159	28539986	4649826
4412843	2379706	1714069
3375713	508184	3910543
1646836	2318712	2663714
1646836	2318712	7650000
1646836	2318712	569979
388944	3483111	7601590
3555451	395096	1075371
4887177	6097453	4649807
3421382	531722	3870551
4004139	433565	2089923
1319856	112080414	24904743
1319856	75563921	1453733
1130664	446580	696972
1130664	446580	1983066
1130664	446580	2295041
1130664	446580	2092962
1130664	446580	7414012
1130664	80405	1419495
1130664	80405	501273
1130664	80405	2544851
1130664	80405	1868921
1130664	80405	922226
1130664	80405	7826358
1130664	289952	2024470
1130664	200768	2294693
1130664	229268	1967719
1130664	616171	6978539
1130664	616171	1170493
3127507	253873	20649173
212804	132616	1413741
212804	132616	28837118
212804	237774	1062026
491442	62346	49025
196665	5608	4220901
1197657	382278	1409022
1503896	528527	1790292
3414343	3018539	4649792
189889	48410	181883
189889	48410	518675
189889	48410	922396
189889	229134	518675
189889	47664	106301
189889	47664	787123
189889	47664	1320315
189889	47664	518675
189889	47664	922273
189889	47664	922396
189889	47664	7186863
189889	122614	1011564
189889	1516833	830079
189889	258156	277536
189889	974615	281939
189889	1112005	518675
189889	1112005	922396
189889	1538104	277751
189889	1701183	277751
189889	251893	102427
189889	5290941	830079
189889	5236418	830079
5856823	1224788	24051551
5856823	1224788	1520004
379466	253690	20982918
379466	253690	20649173
379466	1143692	1480781
379466	1143692	20649197
379466	860820	20002171
260379	55430	5579756
154817	58592	932281
154817	58592	5412592
154817	60669	1377755
154817	60669	777921
154817	60669	1377773
154817	97579	1377777
154817	71698	5412594
5767746	3547025	5528416
1171769	106709	505395
5398806	11895363	18693450
5398806	11901711	18693450
2520370	2893408	5729437
747346	516007	900447
648417	265991	24051552
10339275	291565	48865347
879404	1598954	28792027
102448	28028	4969370
4303595	1655440	4649799
4303595	280870	4649808
4303595	229291	4649800
4303595	101084895	3600406
4303595	7634026	4649807
4303595	51320908	4649817
2573044	95730101	28782550
2909549	12404234	25490138
466961	14071638	6978541
466961	14071638	3774974
466961	14071638	8038458
466961	14071638	1075366
466961	14071714	6978541
466961	14071714	3774974
466961	14071714	8038458
466961	14071714	1075366
42375269	254430	1967162
202029	1112005	4835466
3465283	108560	5449100
3423473	48622	11066787
1385281	23687283	678413
6867922	106466543	20649538
11315077	1343503	20649197
7678429	2087610	382780
697231	286777	7971822
697231	187019	3405076
387140	1376875	39543186
6798508	6035995	6393467
208204	296887	3053233
208204	296887	21096117
208204	296887	21096107
208204	296887	21096109
208204	363793	21096117
208204	960311	488651
208204	21096125	21096117
208204	21096125	21097809
208204	3808687	21096117
4421338	28498043	16687981
4771450	2721714	24905560
15427644	6374328	5449075
6430436	1968297	4887620
611404	105725	4873659
3902763	447791	114347999
17011444	107333937	1967148
1763585	5416504	3858187
2387864	521483	900352
165394	174908	111332
165394	174908	900414
4657999	5678905	1026994
834378	230636	429700
834378	62083057	5796550
1125384	705683	739633
1125384	705683	3473910
1125384	260963	131520
1125384	260963	6978539
1125384	55424	787131
1125384	55424	1388076
1125384	5300549	739633
1125384	5300549	3473910
1125384	2673310	1749539
1125384	16732317	1749539
1125384	7327085	739633
1125384	7327085	3473910
1125384	2158922	1749539
1125384	7152263	739633
1125384	7152263	3473910
1125384	8301	1749539
27653509	716564	17500987
27653509	15935683	17500591
944984	262126	844804
944984	262126	840286
944984	262126	1714069
944984	276186	844804
944984	276186	182366
1115270	49026	1636955
2963768	464650	844232
318428	336206	106800
318428	3406366	106800
2684276	10326059	1401882
11400014	741184	1480781
1719141	55238	1377683
190588	188500	7971816
20428143	866999	2607192
3917397	116756585	17378147
2030510	165219	24051551
7546528	866999	2607183
3281101	1366385	2463743
10958561	717669	17500983
5428649	1341671	889840
5428649	1341671	1463881
1482548	383754	889841
1482548	383754	912545
1482548	256395	889836
1482548	256395	912538
214013	44221	2089923
214013	132616	501273
214013	132616	1464670
214013	132616	7413643
214013	132616	5461347
214013	132616	7971807
7649254	11411508	20002171
7649254	705405	20002171
3465274	528496	7681353
7408487	16092014	18110437
190145	568245	393686
190145	2261046	393686
190145	8354	393686
190145	2653343	393686
3494302	11446044	18359008
213326	2130828	488645
213326	310960	106800
213326	310960	1056240
213326	17386294	24579088
213326	1718481	488645
4184413	2476752	4023390
3102024	2750612	56318923
2307306	53010	1061238
2307306	524544	932281
2307306	2884676	3703468
3445889	2959886	1685299
593573	3340680	734335
593573	3340680	900447
593573	3340680	1707516
593573	3340680	1377752
309246	312434	787098
2139961	708512	819973
6690929	1138422	1467106
644351	108560	1414485
644351	108560	977167
1254081	134895	1520004
1254081	3392265	1467554
1254081	930148	1367639
2203470	1542248	1535466
207698	44467	5412592
805535	589236	9062315
4515241	4496836	16687981
585821	94882	19395
491352	28092083	1535550
491352	28146561	1535550
1058539	1190439	1967131
1214942	2290416	17005736
7063941	11882607	11886693
7063941	16990271	1528041
7063941	3440926	1528041
7063941	6393960	18693550
2690120	11888165	5406912
18129224	6933616	7681339
169322	740643	3858187
1500112	234679	1377738
562712	16836	17500591
17221258	7397562	5280710
85878638	3544176	19833557
675618	706623	17500983
681602	58592	5412592
265440	1605036	1479972
46717	519473	918617
46717	11313	17011392
46717	37175	4220901
18575397	6111034	1390226
1525361	34922	3870548
1525361	34922	2972198
1525361	55465	1061238
1525361	55465	1662330
89899412	11364384	20002171
221586	95048	106291
221586	95048	723830
221586	44221	103916
221586	44221	593098
11579242	3107382	20002171
11579242	3107382	20982919
115760	1033016	602866
115760	1306771	1238714
115760	6255435	1421666
115760	2053826	1780634
115760	3492077	1421666
115760	3308192	1421666
115760	4115521	1421666
1755269	1057926	1780634
1755269	1057926	1238714
1755269	230993	602866
1755269	230993	1421666
16967102	1060193	20982918
1141912	105660	3827284
374373	289924	912538
374373	382210	889840
374373	382210	1463881
374373	3354008	1505691
374373	3354008	1817233
374373	326884	889841
374373	326884	912545
5153449	649887	1379415
128927	170515	900494
5575860	1092601	5579155
7042215	366242	251371
7042215	6122250	6393467
3235423	440609	734335
1107144	524544	128649
1107144	39666	5412594
7283713	5996347	18693547
1471937	468339	630653
1471937	108560	578116
1471937	108560	2603334
1471937	108560	492560
1471937	108560	891482
1471937	485557	1414566
1471937	485557	891504
1329527	1745266	19310346
1329527	1745266	10535566
609573	4974944	2330747
5269941	2721505	1967186
108032552	7403450	96474691
223374	190386	257235
7258331	467693	1967146
1091178	58459438	3481649
1091178	167522	5335757
1091178	28100087	3481649
392441	707484	1377733
107270	193628	41417
107270	193628	849124
107270	193628	670282
107270	193628	3353237
107270	193628	696972
107270	193628	8038461
107270	193628	900414
107270	193628	652644
107270	193628	2295041
107270	193628	1170507
107270	193628	765404
107270	193628	1204819
107270	193628	7826365
107270	193628	1075356
107270	193628	7569452
107270	193628	5461357
107270	193628	7971819
107270	193628	546160
107270	193628	7971813
107270	193628	5095598
107270	193628	494457
107270	29250	1790281
107270	29250	181883
107270	29250	400007
107270	29250	1967731
107270	29250	503034
107270	29250	894591
107270	29250	2544859
107270	29250	1071903
107270	29250	7569444
107270	29250	10761808
107270	29250	11789125
107270	29250	7914164
107270	29250	7414008
107270	29250	386602
107270	3473349	787145
107270	34436	687123
107270	34436	894596
107270	1801792	3667643
2081164	240157	84000
2081164	240157	29597
7836076	7396653	4649795
1432482	3189167	655056
584766	102642	1419495
584766	102642	1011564
584766	102642	5261137
477495	9070700	4790397
208269	312751	41417
208269	126098	41417
208269	126098	8038461
208269	1858445	41417
5480472	16989732	1714071
587407	528132	24051550
587407	236157	24051552
549012	239341	840286
549012	363231	900369
549012	363231	24137
549012	363231	1377772
714057	319001	17500591
714057	715330	17500987
714057	4707232	17500987
4661166	32342	11066787
201924	41148	5211225
201924	166887	281939
201924	364017	131520
201924	38111	593098
201924	80966	106301
201924	207773	1422140
201924	289952	277536
201924	435908	277751
201924	939842	277751
798199	654110	20002171
1284439	11715219	2102539
1284439	1000912	7209844
940744	307996	900369
940744	307996	24137
940744	307996	645595
3740608	697188	3870549
4428244	11897553	18693574
4428244	61668951	11886696
116905	40504	17011060
116905	18217823	487136
116905	18719350	487136
116905	288620	4824167
7604328	1054887	1467106
1216829	250382	114347999
16129528	2599101	25490138
7111423	11270182	20002171
459057	80046	103618
5554560	296328	4649797
682695	314287	39543186
11862100	514190	11886698
11862100	363388	1714071
650463	7013731	27500599
650463	6866971	55639519
650463	6866971	2607179
1217931	1745266	115462255
1217931	1683518	5406912
12325220	12308736	889836
12325220	443662	889837
12325220	443662	1538926
1169568	691335	734335
1169568	355835	900494
936425	273782	1377771
936425	3275804	900385
936425	497770	48705
936425	8927	84000
3819616	1224788	1367639
3819616	9048215	114347999
3819616	9048215	115689778
1361018	724172	844804
1361018	724172	12808473
1361018	724172	6104736
1217941	93276939	3703458
325648	77061	777921
325648	77061	1377773
1538293	3443607	77708227
29011	55400	644077
1058469	285084	10311458
507490	464932	388433
507490	188671	1414482
1503700	612167	578116
1503700	612167	2603334
328695	220751	1265702
328695	299324	1259362
328695	299324	17984817
606481	1033016	4835466
3499867	11965635	3481649
5288210	11869997	5406912
5288210	1815816	11886693
5288210	1815816	1714070
5288210	1815816	19310346
747441	250382	429700
747441	454129	1379415
747441	930148	610136
747441	930148	1520004
747441	270279	2634446
747441	270279	1540553
747441	95672303	2057262
797242	887797	830079
797242	3700365	830079
797242	171905	103916
797242	171905	181883
797242	171905	400007
797242	171905	654620
797242	7612146	830079
797242	15885394	830079
797242	234544	1659569
797242	234544	4835466
4533604	1931644	1535532
851284	702546	1266608
851284	702546	17500990
671754	1157396	5335757
671754	736652	3481649
94033	1261335	20649162
94033	705522	1480781
687068	311723	19409
687068	311723	17500978
621565	439853	2000095
471551	55460	31579
471551	49026	1662330
471551	49026	31579
471551	49026	3910508
471551	49026	3029030
471551	49026	332869
17216197	3511677	20982918
581733	166272	989453
581733	709076	3403229
20728125	23653062	2227366
20728125	38054965	2227366
6807719	6122250	6393467
3744320	11967236	18912868
4912059	718163	17500983
482944	6153892	39543186
11491836	9077949	1683205
151792	30728099	80299429
151792	80299886	80299429
4811865	32923	1967162
1764481	421471	18910416
1211798	439853	2000095
276415	234544	4835466
7751909	6527186	2288991
1405305	1166707	900424
2092105	230378	894598
2092105	230378	1870463
6961951	278015	6393423
154077	44063	103618
154077	44063	687123
154077	44063	1011564
154077	44063	268200
11625502	1280521	20002171
11014572	3191765	1414514
4356108	1139714	1480781
660699	242707	6296877
160215	630767	393686
160215	541621	830079
160215	132616	1868921
160215	1358291	393686
160215	1705192	830079
160215	1573916	830079
160215	6831051	830079
160215	2120306	488645
160215	2377449	488645
160215	913173	393686
160215	5110079	393686
221852	174908	179808
221852	207	602299
221852	207	1535145
153723	35332	518675
153723	35332	922396
153723	35332	5569066
153723	35332	5569172
153723	76819	106291
153723	76819	586140
845252	290477	115689778
845252	45772	24051551
1055299	185122	977915
83656	58444	503034
3427394	360927	389636
152857	123206	1868950
152857	60634	4835652
148330	26372	1337827
148330	26372	20649162
547387	432709	164200
1163943	25186	179808
1163943	25186	510175
485803	200534	1413741
485803	7681203	487136
485803	3141525	487136
11056517	3112826	1414573
11056517	184885	1414566
475693	315484	844804
475693	315484	944480
475693	315484	6359242
908473	47100	1062026
687040	23844	106291
687040	23844	723830
59566	229305	1071888
59566	229305	7413643
1532274	1160223	664212
126800	446960	106800
6034536	23879626	283473
6150816	1058806	492557
12024382	866999	2607192
2082786	3315632	11886698
2554809	55168	1377683
3524809	2087610	5449062
3524809	2087610	5120625
221887	104534717	24904744
1759650	108560	1414485
1759650	9535	1414533
218235	296887	21096107
218235	296887	21096109
4663453	465830	1967146
61448051	11470181	20002171
816772	446580	944480
816772	342617	311836
1352631	8215518	7650000
1141615	1683688	1377752
7504582	3196775	1967146
110203	2506653	3473910
110203	6948475	3473910
110203	1516833	3473910
110203	171905	1967731
110203	171905	4835466
110203	171905	7971821
110203	171905	4921557
110203	2062049	3473903
110203	270097	696998
110203	1687643	3473903
593615	1366385	2463743
593615	134895	1520004
593615	134895	932281
593615	237021	2634221
593615	1053153	1367639
593615	274070	105304
593615	274070	387380
593615	274070	1377755
593615	274070	1377733
593615	3395568	2708642
593615	468779	429700
6437631	7914980	5449066
1012729	8070760	5579751
1012729	180852	5579751
7706876	1054683	1045869
938294	1780001	18910416
1193235	113006313	23055163
192724	165219	1259362
192724	295964	1265702
192724	23657381	23657400
192724	23657383	23657400
192724	23657382	23657400
192724	3013121	3473903
192724	57577	23701724
4185898	1060054	1480781
4008702	11871564	18693535
721158	594586	1377736
470759	311179	17500987
470759	311179	828289
102235	643461	628637
102235	312988	628637
472313	230378	1870463
1109255	3236611	2603323
1109255	1395430	2603334
248354	16766	17500591
348111	240521	1377777
348111	981203	1377777
13059702	3346041	21184787
262778	1607373	2694852
262778	3418007	1414573
262778	3418007	1967210
262778	3418007	2694852
1133772	392370	17011108
1133772	1701863	2357620
675937	229784	2294705
675937	313566	107258
675937	313566	849124
675937	313566	739694
675937	311615	165313
675937	311615	2294693
675937	311615	922348
675937	311615	518675
675937	311615	506565
675937	311615	922396
675937	1335583	107258
515416	633252	1113428
515416	485557	4782153
515416	485557	7601593
188000	705440	41417
188000	314935	41417
188000	314935	102427
188000	193555	518675
188000	1634694	281939
188000	1051160	102427
188000	1051160	1170500
3411584	2363587	11038927
3411584	2363587	7681326
3411584	2363587	3775029
2851751	2363587	3775029
12179992	7403450	96474691
12241952	7403450	112259827
385494	122425	1377763
631103	190386	1062019
631103	190386	4220900
2260663	53010	1377683
2260663	53010	55757565
2260663	556069	3703451
175600	1448122	1377733
3022994	581617	2708642
1033304	485557	1414482
1033304	485557	1468372
1033304	485557	4939838
1033304	485557	2603311
1033304	252290	11038927
1033304	252290	389628
1033304	628832	1113428
928019	125017	734036
1326419	2033737	889841
1326419	2033737	912545
1326419	18912942	16324366
1326419	38402819	23055162
1326419	7295130	2156273
6798250	11909497	1557165
6093258	9070660	951793
6093258	9070660	16254643
463615	1159071	1170507
463615	1159071	7971808
463615	1159071	7413645
463615	1159071	894586
463615	1159071	505425
463615	230378	894598
463615	230378	1075354
463615	230378	7971822
463615	230378	1870463
463615	230378	5211230
463615	230378	7826370
463615	180560	103916
691611	298025	644077
691611	298025	1056240
691611	298025	20748315
691611	236854	1257399
369379	55238	19395
839123	228603	601549
839123	228603	922229
2041082	11766110	547575
9364326	11766007	547575
151904	346285	8036239
151904	4547	1773951
151904	191644	3053233
151904	191644	918660
151904	16751422	739633
1513503	22277621	4649821
1513503	236097	4649800
1513503	927052	4649792
1513503	82085	4649797
1513503	6708816	4649795
1513503	441510	4649807
1513503	441510	4649818
594131	445198	164200
652186	110462	7414009
11608671	984434	20649162
1124080	115541	425675
1094828	485557	388433
1094828	485557	4939856
1094828	7396468	1414560
1094828	187058	966068
1094828	187058	367996
1094828	187058	492564
1094828	187058	7601594
1094828	187058	4782152
1094828	187058	4939854
1094828	187058	891496
1094828	174648	1414573
1094828	174648	2694852
1094828	5621241	1414508
1094828	731854	17010934
12125818	4476256	4649807
12125818	4476256	4649818
12125818	99337442	3600406
1865670	42204	4649797
1865670	80966	4649800
170035	310960	106800
161087	16107333	393686
161087	15793918	393686
161087	11313	393686
161087	11313	787127
161087	11313	1749539
161087	37175	905413
161087	543179	393686
161087	42581	17011108
916645	234798	687123
916645	234798	1790273
916645	234798	1268927
916645	234798	501273
916645	234798	1377738
916645	234798	1868921
916645	234798	4835655
916645	234798	7826358
1060820	184885	672083
1060820	184885	891504
1757814	421471	18907804
1757814	421471	19458641
1138876	1968839	154590
572221	234544	4835466
2395159	242281	2634221
637021	15835059	393686
637021	17292966	393686
637021	17292984	393686
637021	4911333	393686
388022	6107374	979210
388022	88115182	2000087
990857	231951	889837
645168	1094826	787145
645168	134077	106301
645168	134077	822907
645168	134077	1320315
645168	134077	4835655
645168	1150683	1638207
383173	106303	932281
383173	84199	1377755
383173	84199	777921
383173	84199	1377683
383173	19959926	609977
383173	55598737	609977
963611	528853	27230322
963611	2906595	775091
1767344	11897553	18693574
1767344	7410668	18693535
1767344	7410668	18693451
1767344	7410668	5488643
1767344	16989732	18693547
1767344	3735652	11886693
1767344	3735652	1714070
1767344	3735652	18693451
1767344	5547812	11886693
1767344	6771509	1528041
1767344	7296234	18693451
1767344	3299182	11886698
1767344	11886330	11886693
917278	333643	105086317
4766080	1677647	1377763
160618	160726	103360
160618	160726	586356
160618	160726	139184
160618	160726	5211225
160618	312434	488651
160618	460684	107258
160618	611672	107258
160618	611672	849124
160618	611672	739694
160618	611672	8038458
160618	133313	548389
1099384	234778	840286
163549	129079	1535542
163549	232384	1535532
163549	2324859	1535550
163549	6182461	1535550
1156648	183141	4896813
1324641	229972	2544851
1434995	3481357	3774974
1434995	3481357	1763328
1373080	1382876	7650000
1373080	1382876	1707516
3916257	1039595	20982918
7797456	7343062	4649794
7797456	5365550	4649794
6719163	609095	28782580
5478837	16989498	18693535
1104158	172678	1653137
1104158	3524978	4921550
13113858	6035995	5449102
13113858	2748319	4806821
1421902	3749414	2000095
1421902	13533449	3394360
223884	932744	1377736
223884	494015	1377736
3078598	50182	3774974
164813	342617	630018
164813	94270062	1204810
164813	95813870	1204810
164813	95805	1377733
164813	2474964	23776824
164813	98497296	1204810
164813	95778000	1204810
164813	96311062	1204810
164813	1443604	1204810
1126097	294647	889840
1126097	294647	1463881
238866	107730	4220900
1767043	3442432	5335757
15270945	4137218	431668
688058	64499063	2256107
5356736	1138125	19833431
5356736	1138125	1387050
5356736	11602997	1683209
45839	131285	4376972
45839	258156	277536
45839	258156	787104
45839	258156	28454790
45839	1701183	277751
45839	446763	277751
45839	1226913	131520
188439	317272	428808
279274	105695	1445524
279274	105695	21096117
279274	217004	2601187
279274	217004	21096117
279274	241749	21096117
279274	241749	21097809
1058226	3838051	3703454
1058226	374678	3703463
1058226	374678	768476
1058226	603089	128649
300439	105825	506565
300439	104791	165313
308681	42869	96195458
4639123	4771949	6393448
1087205	289718	1467106
1213838	380838	708731
1022379	16243934	2549777
1022379	3106735	4376971
1022379	500611	2549777
1022379	500611	4376980
1022379	533158	19819292
472600	365230	1638207
472600	355835	900494
21682235	4727547	12808469
1630404	335455	17995894
11281844	1197220	20649173
16950708	6539189	28095715
5228936	3286466	2475536
5228936	4994185	15727851
11991849	81832790	16324366
11991849	508739	912545
2378539	4291452	39543186
845204	230641	425675
153882	57932	1377777
153882	57932	777921
153882	57292	932281
184255	280490	102427
184255	43203	103360
184255	43203	102427
184255	93187	103618
184255	93187	463085
184255	7817415	102427
184255	48337	106291
378921	32923	1716697
1428301	253882	20649173
1428301	253882	1683205
1139794	230378	894598
1139794	216221	905247
924135	108560	578116
924135	108560	2603334
924135	108560	492560
924135	3441794	1414525
924135	3441794	1967210
924135	3065916	1113428
169296	33100687	11293547
5905965	2659453	51879417
1551169	5798980	4790397
742614	180453	3827280
742614	190519	463085
3818503	49026	1636955
172975	39792	1062026
