movie_id	person_id
19573213	113401227
113401516	113401391
13112821	113401398
6962118	113401398
5911306	113401398
113401809	113401718
16251985	113401756
16249612	113401756
110720776	113401756
19803776	113402322
13159639	113402402
19570981	113402402
19571433	113402402
16954749	113402402
18126958	113402402
19581658	113402402
7298384	113402402
12985268	113402474
15220867	113402474
16313958	113402474
16308555	113402474
12973840	113402474
24904976	113402474
18128399	113402474
25216475	113402474
6956580	113402474
7121495	113402474
16312867	113402641
12979370	113402641
107313425	113403031
107313425	16875992
120645025	113403031
6485209	113403049
111663986	113407499
113407545	113407618
5043778	113410872
7732983	113410872
5148485	113410874
5148485	113410876
5245439	113410877
5245439	113410879
5245439	113410880
5449949	113410881
5449949	113410883
10937357	113410889
6414320	113410889
6448530	113410892
6448527	113410892
6665027	113410894
6665027	113410895
6753951	113410897
122740262	113410899
6941838	113410899
7094268	113410901
16261448	113410903
18550504	113410903
697574	113410903
1443144	113410904
2941299	113410910
1940818	113410911
3988071	113410911
4500139	113410911
2251313	113410913
16718285	113410915
1431154	113410915
1477823	113410915
4301825	113410915
6070882	113410915
2410579	113410916
2659918	113410918
4115358	113410920
4191895	113410921
4519300	113410925
4171244	113410927
5032141	113410927
5038302	113410930
5208565	113410932
5301078	113410936
15040656	113410937
18511271	113410937
5420385	113410937
5431189	113410940
16250042	113410942
5871489	113410942
114273402	113410943
7655708	113410943
7742110	113410949
12102734	113410954
15070684	113427450
15070684	113427452
20735594	113427450
20735594	113427452
15270495	113427453
18149339	113427454
18150574	113427455
18153136	113427457
18161903	113427458
4927924	113427458
20814453	113427459
22079485	113427460
22350858	113427460
25136310	113427464
1702231	113427470
2580827	113427470
1134641	113427472
2581981	113427472
2674631	113427473
1729011	113427473
2861490	113427476
2431352	113427478
2892021	113427478
3061725	113427480
3519989	113427482
3519989	113427484
3602829	113427486
4764898	113427487
3702733	113427487
7169017	113427487
94245214	113427487
4090171	113427489
4156383	113427493
4179741	113427494
4396886	113427499
4922537	113427500
7578584	113427500
4952025	113427501
7729908	113427501
7451890	113427501
5244645	113427503
12124942	113427504
21203836	113427506
7229910	113427506
7242618	113427507
7395849	113427508
7454665	113427509
7617181	113427510
7763479	113427512
7768400	113427513
7768400	113427514
7045306	113427513
7045306	113427514
7768415	113427515
7797983	113427518
10273160	113427519
12871102	113427522
864285	11343138
864528	11343138
864272	11343138
113434046	113433898
117310968	113433953
20814719	113434393
20814719	3440496
113436545	113436634
15949768	113443039
47010217	113443039
16167319	113443040
16245663	113443041
16929869	113443042
4092003	113443042
18392454	113443043
116547876	113443044
19855255	113443044
21868854	113443045
21999935	113443046
23647173	113443047
12127097	113443051
2456097	113443051
5036199	113443051
2799535	113443052
2799535	16855400
16643775	113443053
16643775	113443054
16643775	113552818
2891244	113443053
2891244	113443054
48671812	113443053
48671812	113443054
7109034	113443053
7109034	113443054
64768714	113443053
64768714	113443054
3154525	113443055
7858026	113443055
3223435	113443057
3787206	113443058
3815087	113443060
3815087	64847680
4271929	113443062
48674325	113443063
4329373	113443063
6537234	113443063
4745408	113443064
4840227	113443066
4899181	113443067
4899181	113443068
5308353	113443069
5464761	113443071
3139312	113443071
39793735	113443071
5701624	113443072
5770951	113443073
5823141	113443074
6146569	113443075
2328987	113443076
20814536	113443076
20814546	113443076
6296432	113443076
6448829	113443078
7745210	113443078
6663329	113443079
7830352	113443079
6983130	113443080
6690898	113443080
7564985	113443082
7573620	113443083
7714861	113443084
7734079	113443087
7746012	113443088
7746012	7519532
7746771	113443089
7756586	113443091
3577564	113443093
7757469	113443093
2933040	113443095
5495498	113443095
7758400	113443095
7883718	113443096
113446599	113446553
15052333	113450116
15629624	113450117
20856894	113450117
15651046	113450118
16002780	113450119
18703203	113450119
16254222	113450120
16991800	113450122
17098519	113450123
17141285	113450124
6109073	113450124
17381068	113450125
17639967	113450126
17985952	113450127
18154725	113450128
109967961	113450130
21170040	113450130
23309085	113450131
23368928	113450132
23368928	113450133
26720696	113450134
1171263	113450135
1308652	113450137
1308652	113450138
2073438	113450139
2292957	113450143
2292957	113450144
2708502	113450146
3563431	113450147
3836803	113450148
4782708	113450150
4808588	113450151
12125043	113450152
4894914	113450152
4937303	113450154
5111363	113450155
5228313	113450156
5397044	113450157
7903437	113450157
5662386	113450158
6122447	113450158
5914112	113450159
10942389	113450160
6129658	113450160
6494120	113450162
7760753	113452691
113453867	113453852
10680375	113453893
10516771	113453893
113614015	113454153
113454990	113454828
113456198	113456171
113456295	113456235
113456339	113456327
4321432	113456852
4419093	113456852
7038917	113456852
18915015	113456853
18915015	7815546
646486	113456853
7427878	113456853
7458401	113456854
7553895	113456855
7563646	113456856
9276212	113456857
11856150	113456858
16689411	113456859
16964320	113456860
19627397	113456862
19698500	113456863
20814603	113456864
22073505	113456865
18210958	113456866
23001685	113456866
108175795	113456867
27959535	113456867
17113702	113456867
926845	113456869
1033464	113456870
1214671	113456871
1248360	113456872
1384628	113456873
1768103	113456874
1897977	113456875
2013960	113456876
4371003	113456876
2122155	113456877
2122155	84501345
2293262	113456879
7620407	113456880
2566628	113456881
2669623	113456882
9340482	113456882
2843885	113456883
2843885	98600346
3040858	113456884
43208892	113456884
3206537	113456886
3523191	113456887
3989851	113456887
3528292	113456888
3750911	113456890
1523906	113456892
4019484	113456892
4714844	113456896
5054430	113456898
5183143	113456899
5243195	113456900
6818232	113456900
5243367	113456901
7162201	113456901
5468252	113456902
115805197	113457863
115452717	113459558
6129474	113462154
6641225	113462155
6652540	113462156
6817593	113462157
20824373	113462158
7043349	113462158
7091326	113462159
7236272	113462160
7532846	113462161
7728531	113462162
7733953	113462163
7733953	113462164
7739277	113462165
5111591	113462166
7745702	113462166
7771603	113462167
7919418	113462168
4920841	113462169
4920841	26863459
7992442	113462169
7992442	26863459
10794197	113462170
8051968	113462170
16253849	113462172
18636625	113462173
20074371	113462174
7438875	113462174
21646119	113462177
1089256	113462179
2331449	113462180
2787653	113462184
3139910	113462185
3139910	28790121
3814643	113462186
4181307	113462187
4189006	113462188
4907405	113462189
5165595	113462190
5247309	113462190
5286393	113462191
5373504	113462192
5651822	113462193
20992508	113462194
20992508	115079402
7759561	113462194
7759561	113946379
6444449	113462194
7205282	113462195
7205282	36846710
7539906	113462196
7643094	113462197
7680948	113462863
7748679	113462864
7748679	4019938
7786285	113462865
12128698	113462866
14955183	113462868
16248378	113462869
17150281	113462871
17151022	113462871
4752738	113462871
18511171	113462873
18152125	113462873
18511222	113462874
18821556	113462875
18821556	6702095
18914957	113462876
18914957	56164718
20093893	113462877
18153541	113462877
16932095	113462877
25484857	113462877
21646943	113462878
4738401	113462878
25136425	113462879
25136425	462569
96409409	113462880
669014	113462881
669014	3089861
1305207	113462882
7820259	113462882
1323227	113462884
2411675	113462885
1412920	113462886
1428139	113462887
1663086	113462888
1740812	113462889
2312267	113462890
3324512	113462891
3612320	113462892
4179756	113462893
4503523	113462895
4508527	113462895
4508527	113462896
4876991	113462899
5161198	113462900
3518855	113462900
3518855	114899003
5452920	113462901
5452920	113462902
5455343	113462904
113466212	113466268
116981453	113468478
109236450	113468478
109973501	113468478
113469416	113469378
113469534	113469461
5890717	113471453
5905164	113471454
5985321	113471455
7699184	113471456
6516950	113471456
1129317	113471457
6643143	113471457
117774926	113471458
6649104	113471458
6941693	113471459
6946469	113471460
20814713	113471461
7460831	113471461
7827295	113471462
15629484	113471464
16954844	113471465
8907051	113471465
20649320	113471466
26720626	113471467
944115	113471468
4460081	113471469
3431720	113471469
943494	113471469
1961886	113471471
2376937	113471472
2936416	113471473
3233936	113471474
3521884	113471475
3521884	113471476
5293359	113471476
3819791	113471478
4630542	113471479
5001845	113471481
5280937	113471482
6407869	113471483
6675989	113471484
10716445	113471486
10716445	113471487
51093222	113471486
51093222	113471487
6730670	113471488
6738869	113471489
6738869	113471491
7092747	113471492
7092747	72698617
7202012	113471493
7380038	113471494
7539060	113471495
7627423	113471496
3960397	1134748
3960397	1357559
3960397	179982
3960397	33801
3960397	392644
3960397	53015
3960397	53023
3960397	53026
3960397	53037
3960397	53049
3960397	968421
5506647	113481948
63183645	113482994
113486726	113486761
113486726	113486785
1253937	113488816
467947	113488816
7560630	113488816
5554621	113488862
57779983	113489018
7731769	113489018
7731769	1608663
7731769	2127063
123251231	113489019
51277127	113489019
51280478	113489019
6112415	113489019
6112415	114875543
7760874	113489019
7733219	113489019
7748263	113489020
7761016	113489021
7762751	113489022
10923631	113489023
10923633	113489023
7769253	113489023
7862979	113489024
7862979	16148698
11315623	113489025
12126632	113489026
15052308	113489027
16249863	113489028
16250202	113489029
16250202	113489030
16252844	113489031
15632452	113489032
16200305	113489032
16253164	113489032
18109096	113489033
18109096	113489034
18611385	113489035
20075881	113489036
20538738	113489037
20646931	113489038
20646931	113489039
21646098	113489041
23755390	113489042
23755405	113489043
25712532	113489044
28465805	113489045
726536	113489047
938596	113489048
5546666	113489049
2293784	113489050
2294479	113489051
16679575	113489052
2377939	113489052
2438578	113489053
2586958	113489054
51221650	113489055
13571214	113489057
2440396	113489057
3040149	113489057
5302996	113489058
3143345	113489058
4090460	113489058
8064141	113489058
106817057	113489502
104008556	113489502
47500716	113489502
12128629	113489723
13553865	113489729
13553865	51552
48968601	113489729
7722409	113489729
20814489	113489758
16251289	11349362
16739829	11349362
104868129	11349362
30744628	11349362
30754251	11349362
3815519	11349362
30754815	11349362
30754650	11349362
50280775	11349362
30754665	11349362
90283667	11349362
97452645	11349362
90281560	11349362
56301179	11349362
15128692	113493996
2041431	113493996
283286	113493996
12239279	113495469
12211890	113495469
12194917	113495469
12227154	113495469
3833394	113496175
4349113	113496176
4656289	113496177
5089356	113496178
11323062	113496179
6555455	113496179
6555455	113496180
10883454	113496180
7645863	113496181
7736929	113496182
7738816	113496183
7739336	113496184
7746558	113496185
7766490	113496186
7767173	113496187
7802253	113496188
7845300	113496189
7858793	113496190
7877792	113496191
7936231	113496192
11978272	113496193
16694723	113496195
16695614	113496196
16698935	113496197
16923918	113496200
19857473	113496200
20002716	113496201
20826518	113496202
21427775	113496204
21527692	113496205
21869229	113496206
23899879	113496207
820404	113496209
1313095	113496210
18653080	113496210
1317777	113496211
6911178	113496211
1526101	113496212
11273720	113496213
1570954	113496213
4661343	113496213
7395759	113496213
1805734	113496214
2467012	113496216
4749753	113496218
20082408	113496220
19599809	113496619
19599809	944459
15040711	113497542
4631752	113497542
7760476	113497542
20004176	113499260
106645494	11350114
18357819	11350114
21183945	11350114
20006303	11350114
21183801	11350114
3987653	11350114
3523317	11350114
4001092	11350114
63864212	11350114
64667738	11350114
63119104	11350114
63183585	11350114
97657467	11350114
63228654	11350114
86715825	11350114
63450254	11350114
5449476	113502458
6671662	113502459
6943161	113502460
77885204	113502460
7091337	113502461
7138240	113502462
7336713	113502463
7560133	113502464
7572422	113502465
11347307	113502466
7766790	113502466
21060779	113502467
7771529	113502467
7774434	113502468
114411802	113502469
12118303	113502469
7992694	113502469
10660191	113502470
10861090	113502471
16704001	113502471
1685571	113502471
12124579	113502472
15040670	113502473
21036748	113502473
15794677	113502474
15910061	113502475
11061620	113502475
16034404	113502476
48963399	113502476
16166889	113502478
23707696	113502478
16180202	113502479
16174790	113502479
16249334	113502480
16254335	113502481
6150942	113502481
16960995	113502482
17143056	113502483
13605346	113502484
18148974	113502484
18740739	113502485
19162104	113502486
20538727	113502487
20972520	113502488
21528897	113502489
20986468	113502489
23999860	113502489
22350805	113502490
642166	113502491
699047	113502492
1471864	113502493
1729010	113502493
885221	113502493
1003135	113502494
11073304	113502494
7734486	113502494
1476726	113502495
1672060	113502496
2054345	113502497
2957968	113502498
7562351	113502641
104845455	113503031
105085700	113503031
21527582	113503031
112057640	113503059
1340566	113503224
186445	113503224
3725901	113503224
16250819	113509691
3541085	113509691
3896885	113509692
4164174	113509693
4378232	113509694
4743160	113509695
116181284	113509696
23900015	113509696
4986069	113509696
4747646	113509696
4080781	113509696
25444960	113509699
18389534	113509699
18389534	114495913
2410746	113509699
2410746	114495913
5282903	113509699
23796691	113509700
23796691	117863806
5447795	113509700
5510596	113509701
7238968	113509702
7282781	113509703
7334861	113509704
7460484	113509705
7460484	16466867
7718642	113509706
7993055	113509706
7718997	113509707
7740700	113509708
7767175	113509709
7774075	113509710
7797372	113509711
7856014	113509712
7856014	113509713
8027893	113509714
17426895	113509715
39192221	113509715
9130686	113509715
12125748	113509717
16962611	113509718
16962611	6209747
21869488	113509719
21869488	6501599
51881660	113509720
106774916	113509721
18225096	113509721
2065419	113509723
2647287	113509725
2917555	113509726
2962758	113509727
3228255	113509728
3460791	113509729
3567594	113509730
113509952	113509946
13472643	113510249
13472643	117858990
13472643	117859513
13472643	117859618
13472643	117859623
13472643	117859639
13472643	117860281
13472643	117860781
13472643	117860858
13472643	117883763
13472643	19984675
13472643	21208912
13472643	56767996
13472643	99997803
27997194	113510249
113507592	113513800
4000843	113514836
4000843	113514837
4090458	113514838
4258809	113514839
4271872	113514840
16218292	113514842
4730049	113514842
4925832	113514843
5421764	113514845
6690892	113514847
6948857	113514848
3556302	113514849
7083186	113514849
15618731	113514850
2815195	113514850
7379993	113514850
7617009	113514851
7617009	113514852
16825592	113514853
16825592	27587331
7729658	113514854
7738305	113514855
7749884	113514856
7753088	113514857
7776501	113514858
10353618	113514859
10686451	113514860
11855953	113514863
17479425	113514863
11993850	113514864
11993850	113514865
12125815	113514867
12810477	113514868
12810477	85971771
15052406	113514869
16220003	113514870
16249110	113514871
16249110	30122901
16251593	113514872
16532639	113514873
16556189	113514874
17024752	113514875
17092067	113514877
5494186	113514877
16250876	113514878
17113100	113514878
18796788	113514879
19878139	113514880
19878139	5107451
105324490	113514881
20962237	113514881
25302710	113514882
105063081	113514919
112252935	113514988
113514993	113515007
113514993	16905452
116871283	113515007
10360326	113516
8068294	113516
113493340	113517715
812834	113517853
812834	3313310
1059084	113517854
1059084	27068030
1707786	113517855
2514152	113517856
3061526	113517857
3549011	113517858
3815228	113517859
4028667	113517860
4028667	60837278
4193360	113517861
7728752	113517861
4334658	113517863
4855216	113517865
11994072	113517866
5017349	113517866
6497850	113517866
5066036	113517867
5229540	113517868
5439401	113517869
5529882	113517870
4422830	113517871
6528065	113517871
6831549	113517872
6840487	113517873
6973974	113517874
7752804	113517875
7752804	113517876
7765029	113517877
7765028	113517877
8068960	113517878
9305899	113517879
10403863	113517880
12127285	113517881
12127285	113517882
9019576	113517881
13534629	113517883
13534629	1505180
18511239	113517884
7070436	113517884
19878525	113517885
19880785	113517886
20646954	113517887
20899468	113517888
21031159	113517889
21065527	113517890
21527630	113517891
7307305	113517893
6289585	113517893
100397419	113517894
100397419	113517895
769453	113517896
3821863	1135223
3818720	1135223
4000764	1135223
3859012	1135223
3859012	55458
3794419	1135223
3794419	1343809
3922410	1135223
3790829	1135223
3706706	1135223
3972937	1135223
3752581	1135223
3752581	1615033
3656947	1135223
27043354	1135225
110821310	113522703
111854983	113524233
11609931	11352424
111854522	113524363
28721303	113524363
11564541	11352629
7503125	113532724
22001126	113533400
23899885	113533400
2625023	113533400
23899874	113533400
56305216	113533400
113537356	113537361
115503460	113537361
27436688	113537361
5288526	11353747
117843126	113540511
46962861	113540511
2002328	113540514
2783678	113540515
2823688	113540516
7647444	113540516
3739338	113540518
3739338	113540519
3739338	113540520
3739338	113540522
3739338	113540523
3739338	113540524
3739338	3756526
20804371	113540520
4310976	113540526
16694451	113540527
120441773	113540527
18511253	113540527
3717814	113540527
5151279	113540528
5267291	113540529
5464784	113540530
4770281	113540532
6057640	113540532
6060170	113540533
6071993	113540534
6071993	113540535
6166060	113540537
6407114	113540538
6656510	113540539
24807601	113540540
2906947	113540540
2906947	36609600
3716048	113540540
17985526	113540541
17985526	115183215
7600838	113540542
7752547	113540543
7756099	113540544
7756686	113540545
7760082	113540546
8043518	113540547
11104993	113540548
4902070	113540548
11790288	113540549
12119732	113540550
5185503	113540550
16483261	113540552
16952103	113540554
19363593	113540556
20076179	113540557
22350842	113540558
655414	113540561
2836213	113540562
865066	113540562
1107774	113540563
2081640	113540565
14554971	11354109
5575373	113547529
2296965	113547597
2296965	113547598
3150720	113547600
4316664	113547600
5347293	113547600
3163022	113547601
3163022	72271992
116267626	113547602
3492649	113547602
3492649	113547603
3518732	113547604
10713967	113547605
4114594	113547605
4260211	113547606
118746920	113547607
3658039	113547607
4900179	113547609
4714573	113547609
4985152	113547610
5506305	113547612
5681769	113547613
6296442	113547614
58030742	113547615
6668517	113547615
7257338	113547616
7514400	113547617
7516466	113547618
7539976	113547619
7539976	113547620
21035782	113547621
4659622	113547621
7572173	113547621
7572173	711694
7768580	113547622
10695632	113547623
1983074	113547623
4401482	113547623
870053	113547623
10921935	113547624
1421473	113547625
11224389	113547625
4808116	113547625
43303178	113547626
15040717	113547627
15043374	113547628
24514687	113547628
19627556	113547628
15627489	113547629
1320039	113547629
16058157	113547630
16249163	113547631
16694053	113547632
16703334	113547633
4508479	113547633
16828469	113547634
17447652	113547635
17479135	113547636
18149147	113547637
107473646	113547638
19621682	113547638
19961325	113547639
20020869	113547640
2630549	11354956
11582649	11355014
21647314	11355014
5352806	11355014
1648476	11355112
113552087	113552114
111154591	11355248
1058904	11355248
109603216	11355248
109603216	18054704
109603216	55447315
27959314	11355248
61096528	11355248
79999042	11355248
20649741	113552770
18393950	113552771
20669500	113552771
20804364	113552772
21001627	113552773
21427072	113552774
24037532	113552775
27590473	113552776
28942773	113552777
85877885	113552777
39972392	113552778
50575626	113552779
50575626	113552780
61063419	113552781
909250	113552783
5672618	113552783
5672618	23907290
961175	113552784
1384266	113552786
121602675	113552791
2378089	113552791
2612953	113552792
2612953	3294226
2916411	113552793
2916411	113552794
113839015	113552795
2943580	113552795
2943580	3383866
3105463	113552796
3127089	113552797
3127089	113552798
14957163	113552798
19891301	113552798
21095407	113552798
27927415	113552798
4189204	113552798
3506591	113552800
3938124	113552801
3953544	113552802
4189554	113552803
18511186	113552805
4743558	113552805
4823018	113552806
5037206	113552807
5037206	113552808
5222928	113552809
11679577	113552811
5322816	113552811
52229952	113552811
5469751	113552812
5918470	113552813
6012611	113552814
6310862	113552815
6310862	16140850
15052354	113552816
6366888	113552816
6366888	52313250
6407452	113552817
4339307	113552818
4339307	28498948
6517787	113552818
6517787	113552819
6739490	113552820
6815652	113552821
7305893	113552822
110585941	11355654
22966955	11355654
48756853	11355654
30606460	11355654
7649216	113559023
7649216	113559025
7755735	113559027
12124502	113559029
12124893	113559031
7507570	113559031
12127066	113559034
12141702	113559035
13432481	113559041
14949832	113559042
5245700	113559042
15040722	113559044
15052379	113559045
15270699	113559046
15270699	15912122
16923893	113559046
17183732	113559048
18280815	113559049
18280815	5672147
6503492	113559049
5706562	113559049
18002390	113559051
19363628	113559051
19840039	113559053
4977847	113559053
4977847	117848440
5743251	113559053
25447833	113559056
85807642	113559058
1028206	113559059
1877863	113559062
3141349	113559064
3280848	113559065
3641545	113559067
5996747	113559068
11292697	11355907
11309247	11355907
6072552	113559071
6690192	113559072
6907669	113559073
5245640	113559075
7295981	113559075
15985068	113559076
4984147	113559076
7548823	113559076
7548823	52422379
7734366	113559078
9556689	113559079
10283379	113559081
10283379	19868303
11753182	113559082
12124934	113559086
7979436	113559086
12129179	113559088
12674488	113559089
113549047	113560765
114243320	113560766
11799222	113563887
1059238	11356391
27934724	11356391
17190747	11356391
104212243	113564563
4288885	113565225
4340037	113565226
4532215	113565227
4657228	113565228
4877836	113565229
5032663	113565230
5195276	113565232
7739635	113565233
5263905	113565234
5296956	113565235
15900170	113565236
20649856	113565236
20649856	113581772
17009072	113565237
17142980	113565238
17143504	113565239
18152851	113565240
18703024	113565241
19646442	113565242
20091273	113565244
21196652	113565245
17151079	113565245
21869945	113565246
1640517	113565250
116452625	113565250
2706811	113565251
3230915	113565254
3492804	113565255
16252981	113565256
3571356	113565256
3575595	113565257
3868853	113565258
4309773	113565259
5455820	113565260
3906522	113565260
122902027	113566953
39074468	113570
4818911	113570
29907988	113572899
5576273	113572899
6946075	113572899
5587858	113572900
6937637	113572901
6937637	26828236
6946009	113572902
7571198	113572903
20814855	113572904
7718569	113572904
12521245	113572905
21282662	113572905
7796864	113572905
7723474	113572905
21028857	113572906
21028857	117863731
7727714	113572906
7750095	113572907
15039816	113572908
15039816	117848460
858676	113572908
12109474	113572909
12126527	113572910
15914740	113572912
15914740	113572913
16911384	113572912
16158661	113572914
38463384	113572914
16164583	113572915
16487561	113572916
16487561	113572917
67945925	113572917
16911914	113572918
16701717	113572919
16977714	113572919
19880789	113572920
20646370	113572920
17462690	113572921
18285857	113572921
21661014	113572921
16915778	113572921
19946983	113572921
28517526	113572921
17079197	113572922
17079197	113997205
17079197	115079374
20092877	113572922
20649268	113572923
20649268	113572924
25907287	113572925
97304362	113572927
656995	113572928
13012321	113572929
846032	113572929
1171505	113572930
3651968	113572930
3651968	3018772
3651968	6775934
1385487	113572931
1385487	47111755
1775999	113572932
7735161	113572932
2662913	113572933
3107143	113572935
3135004	113572936
3822786	113572937
4373830	113572939
4409881	113572940
4886760	113572941
17103046	113572942
4891192	113572942
4192505	113572942
4952079	113572943
5017167	113572944
5243408	113572945
28064415	11357375
28064415	1139678
28064415	98276823
98276916	11357375
12118578	113576054
5267294	113576054
5432368	113576055
5087194	113576056
5439475	113576056
4922236	113576056
5449954	113576057
5449953	113576057
122400251	113576058
121923774	113576058
20874713	113576058
5455330	113576058
5579137	113576059
5579137	2295797
5732337	113576060
6421506	113576063
6470061	113576064
6649567	113576065
6730472	113576066
6730472	113576067
20001315	113576068
20001315	113576069
20001315	7407374
7241699	113576068
7241699	113576069
7363415	113576069
96150454	113576070
7256454	113576070
25388538	113576071
7491795	113576071
7644217	113576073
7729886	113576074
7734773	113576075
6726708	113576077
7884589	113576077
7898037	113576078
9361876	113576079
12124688	113576081
25218386	113576081
2675654	113576081
5247153	113576081
16543672	113576082
21512662	113576082
18149142	113576083
18511206	113576084
20804261	113576085
21527638	113576086
18326707	113576087
23747502	113576087
23747502	11882366
1192438	113576088
1665929	113576091
5644331	113576091
8027631	113576091
3066596	113576092
3223936	113576093
3227861	113576094
3275130	113576095
3519822	113576096
3676286	113576098
5189795	113581735
21528197	113581736
5274437	113581736
5445789	113581737
5824355	113581738
5759597	113581739
5825564	113581739
6692433	113581740
7033538	113581741
7033538	113581742
7033538	33437107
7033538	5977393
7033538	780323
7111686	113581743
7111686	113581744
7111686	15922916
7151538	113581745
7151538	7427316
3689335	113581746
3808808	113581747
3983051	113581748
55393365	113581749
4204174	113581750
1067373	113581751
23899909	113581751
4373850	113581751
4378355	113581752
4378355	113581753
18511278	113581754
4393434	113581754
4526886	113581755
4526886	113581756
4840343	113581757
7441667	113581758
4155788	113581759
4926519	113581759
7547135	113581759
7749403	113581760
3744742	113581762
7775275	113581762
5807096	113581762
7959693	113581763
7959693	7407471
4467689	113581764
8066826	113581764
8066826	99016433
10520348	113581766
16249729	113581766
15975734	113581766
10942754	113581767
12126548	113581768
14717413	113581770
15622776	113581771
15622776	5628645
6115185	113581771
15903418	113581772
15920083	113581773
15920083	113581774
116974229	113581773
110443842	113581773
27964413	113581773
16250482	113581775
16949943	113581776
17092092	113581777
27590623	113581777
18207739	113581778
11894538	113581779
11791243	113581779
11791243	2436141
18511277	113581779
18649051	113581780
18786681	113581782
24727693	113585854
5501294	113585854
24807456	113585855
24807456	113585856
26262109	113585857
97064006	113585858
1630764	113585859
1630764	5228371
21661792	113585859
5223431	113585859
1962005	113585860
2456223	113585861
2456223	113585862
2804921	113585863
2878712	113585864
3038830	113585865
3050557	113585865
3624680	113585866
3624680	113585867
3624680	12359162
3624680	4366591
3643106	113585868
3821635	113585869
3149168	113585869
4004487	113585870
4534707	113585871
4553909	113585872
4655654	113585872
4657903	113585873
4926578	113585873
4813715	113585874
4866690	113585875
4918941	113585876
10854398	113585877
16595306	113585877
5183082	113585877
5434597	113585878
5862068	113585879
7458916	113585879
6038153	113585880
23755154	113585881
23991078	113585881
6083644	113585881
6659358	113585882
7044497	113585883
7247414	113585884
18703108	113585885
7715170	113585888
7715170	12222170
7735159	113585889
7739205	113585890
4930799	113585891
7883370	113585891
10527377	113585892
10527377	113585893
11546925	113585894
12103479	113585895
7945169	113585895
12126470	113585896
16716813	113585897
16964992	113586125
15040756	113586126
16975464	113586126
17064278	113586127
17508597	113586128
18170208	113586129
18170208	113586130
20077111	113586131
100418392	113586132
99734991	113586132
1342540	113586133
25136676	113586133
1761340	113586134
2093100	113586135
2795171	113586136
118186982	113586138
3071992	113586138
3156502	113586139
3520525	113586140
3998125	113586141
4019601	113586142
3007581	113586144
5057228	113586144
5116456	113586144
5090585	113586145
5245210	113586146
5264497	113586147
5437295	113586148
6189159	113586150
118315245	113586151
6307469	113586151
6692293	113586153
14948529	113586155
14948529	117848415
7489181	113586155
1769222	113586156
1769222	113586157
7596734	113586159
7720641	113586160
7755770	113586161
7755770	117844878
7755770	117845332
7755770	117845349
7755770	117845418
7755770	117854283
7755770	117859102
7755770	117859215
7755770	117859325
7755770	117859359
7755770	117859511
7755770	117859560
7755770	117859678
7755770	117860261
7755770	117860265
7755770	117860286
7755770	117860337
7755770	117860504
7755770	117860534
7755770	117860727
7755770	117860816
7755770	117861508
7755770	117861561
7755770	117883730
7755770	117885636
7755770	27051941
7755770	5557900
7755770	95825717
7750298	113586161
7750298	113586162
7769252	113586163
7770522	113586164
7770522	113586165
7880511	113586166
7882366	113586167
7882366	113586168
11786367	113586169
12126570	113586170
12126570	113586171
15854772	113586172
16836825	113586352
27958314	113586352
1794615	113586352
1652755	113586866
108444370	113586866
17059912	113586866
17061279	113586866
77884845	113586866
97798667	113586866
106920195	113586928
117185384	113586928
104551604	113586928
112061641	113586928
109973572	113586928
77889567	113586928
60453466	113586928
16316288	113586964
11035549	113586964
13159973	113586964
13009534	113586964
4692223	113586964
6732813	113586964
7265852	113586964
113493057	113587213
64214353	113587213
56604189	113587213
97191760	113587213
60286633	113587213
97304171	113587213
23498742	1136031
774474	1136031
116392386	11360816
1536550	11360816
16941343	11360816
28692426	11360816
28692426	11666179
28692426	382387
28692426	463565
28692426	614697
4329257	11360816
4069009	11360816
4927546	11360816
38279307	11360965
5247228	11360965
27959523	113611253
112118943	113613417
109967276	113620055
111736818	113620897
21527683	113623166
21528113	113623167
27957950	113623168
27957950	113623169
749934	113623170
1406874	113623172
2593481	113623173
2919284	113623174
3566443	113623175
3644536	113623176
893419	113623176
3736124	113623177
4079445	113623178
4097771	113623179
4160413	113623180
4226269	113623181
4406283	113623183
4883298	113623184
4919147	113623185
5646389	113623187
6417181	113623188
6928504	113623189
6945085	113623190
6945085	113623191
6945085	5944117
6991897	113623192
20538711	113623193
6999005	113623193
7499816	113623194
7574448	113623195
7574448	113623196
7711759	113623197
7726585	113623198
15918160	113623514
18290574	113623514
115408371	113624973
4952040	113625317
7732882	113625317
1073637	11362653
113190494	113626922
11407615	11362736
11443134	11362736
120335276	11362736
11660922	11362736
6391332	11362736
2880668	113628
2880668	116054
2880668	16211385
2880668	20978603
2880668	2562608
2880668	2849296
2880668	28967462
2880668	2960635
2880668	3014918
2880668	3035204
2880668	308097
2880668	323186
2880668	3595556
2880668	378882
2880668	445198
2880668	458696
2880668	461079
2880668	47496
2880668	55235834
2880668	61055188
2880668	6157634
2880668	727108
2880668	7408556
2880668	83487
2880668	941532
3571401	113628
3571220	113628
4185670	113628
4763131	113628
947596	113628
7408972	113628
603857	113628
603857	295093
603857	309950
603857	312611
603857	313497
603857	432709
603857	44221
603857	466320
603857	474262
603857	55215
603857	55238
5972052	113628
110903952	113628272
7734619	113628272
99555529	113628272
15071203	113628862
16135124	113628862
3041106	113628862
5094968	113628862
7285654	113628862
6373886	113628862
7784729	113628862
7653864	113628862
7685628	113628862
7640948	113628862
6124280	113628862
2362442	113628902
